출발지,도착지,거리 (km)
농구장_상경11,기숙사_오르막길2,0.26190308335610113
농구장_상경11,기숙사_오르막길3,0.26235331024458985
농구장_상경11,기숙사_오르막길4,0.2630864711218353
농구장_상경11,기숙사_오르막길5,0.2641002098598254
농구장_상경11,기숙사_오르막길6,0.26539131141483036
농구장_상경11,기숙사_오르막길_멀베리1,0.2565508455902353
농구장_상경11,기숙사_오르막길_멀베리2,0.2515299074742799
농구장_상경11,기숙사_오르막길_멀베리3,0.24668453951352667
농구장_상경12,공학1관_앞_0,0.039076953602609994
농구장_상경12,공학1관_앞,0.037782455099138315
농구장_상경12,공학1관_앞_1,0.012430477107251417
농구장_상경12,공학1관_앞_2,0.018767800492997384
농구장_상경12,공학1관_앞_3,0.02510579711992577
농구장_상경12,공학1관_앞_4,0.03144405996050326
농구장_상경12,본관_상경 삼거리,0.006095926648495046
농구장_상경12,본관_상경_삼거리2,0.012189657518945208
농구장_상경12,농구장_상경11,0.006094828777892921
농구장_상경12,농구장_상경_보의관1,0.042880601875180724
농구장_상경12,농구장_상경_보의관2,0.03519540472114912
농구장_상경12,농구장_상경_보의관3,0.027743212926864644
농구장_상경12,농구장_상경_보의관4,0.02077628789582312
농구장_상경12,농구장_상경_보의관5,0.014987375039722885
농구장_상경12,상경_보의관1,0.05069294135696432
농구장_상경12,상경_보의관2,0.05370037115162839
농구장_상경12,상경_보의관3,0.05791013581679698
농구장_상경12,상경_보의관4,0.0630819799997326
농구장_상경12,상경_보의관5,0.0689999055335628
농구장_상경12,상경_보의관6,0.0754886488892092
농구장_상경12,상경_보의관_삼거리,0.0824146910230734
농구장_상경12,보의관_조형_흡연구역1,0.16342952588234355
농구장_상경12,보의관_조형_흡연구역1_1,0.18143173808066046
농구장_상경12,보의관_조형_흡연구역1_2,0.17637302984247022
농구장_상경12,보의관_조형_흡연구역1_3,0.17166651215543116
농구장_상경12,보의관_조형_흡연구역1_4,0.16734190394464762
농구장_상경12,보의관_조형1,0.15433916996721317
농구장_상경12,보의관_조형2,0.14536597182112712
농구장_상경12,보의관_조형3,0.13653303332915664
농구장_상경12,보의관_조형4,0.12786942478077845
농구장_상경12,보의관_조형5,0.11941200820014942
농구장_상경12,보의관_조형6,0.11120783715100659
농구장_상경12,보의관_조형7,0.10331725870417281
농구장_상경12,보의관_조형8,0.0958177777716919
농구장_상경12,보의관_조형9,0.08880852968335187
농구장_상경12,인사관_조형학관,0.1868140282830353
농구장_상경12,멀베리1,0.23515501340646808
농구장_상경12,멀베리2,0.22544049471067834
농구장_상경12,멀베리3,0.21587075462979857
농구장_상경12,멀베리4,0.1965391273072118
농구장_상경12,인사관_디정관23,0.2064659261178273
농구장_상경12,멀베리_삼거리,0.24499708887453386
농구장_상경12,기숙사_오르막길,0.2641293523207415
농구장_상경12,기숙사_오르막길1,0.26821775872719444
농구장_상경12,제2엘림생활관,0.25040554511223284
농구장_상경12,2관_입구,0.2593061127477619
농구장_상경12,기숙사_오르막길2,0.2641098096188297
농구장_상경12,기숙사_오르막길3,0.2643725889703333
농구장_상경12,기숙사_오르막길4,0.2649168504310591
농구장_상경12,기숙사_오르막길5,0.2657408646974475
농구장_상경12,기숙사_오르막길6,0.2668420403143705
농구장_상경12,기숙사_오르막길_멀베리1,0.25908225475614965
농구장_상경12,기숙사_오르막길_멀베리2,0.254204493667759
농구장_상경12,기숙사_오르막길_멀베리3,0.2495060004261317
농구장_상경_보의관1,공학1관_앞_0,0.07277285036472486
농구장_상경_보의관1,공학1관_앞,0.0649468152182571
농구장_상경_보의관1,공학1관_앞_1,0.04820377346583083
농구장_상경_보의관1,공학1관_앞_2,0.051736733004795046
농구장_상경_보의관1,공학1관_앞_3,0.055768560131861704
농구장_상경_보의관1,공학1관_앞_4,0.06019910342054384
농구장_상경_보의관1,본관_상경 삼거리,0.04528658739139944
농구장_상경_보의관1,본관_상경_삼거리2,0.04046585461202304
농구장_상경_보의관1,농구장_상경11,0.0412428032132514
농구장_상경_보의관1,농구장_상경12,0.042880601875180724
농구장_상경_보의관1,농구장_상경_보의관2,0.00809316798099633
농구장_상경_보의관1,농구장_상경_보의관3,0.016186337433602673
농구장_상경_보의관1,농구장_상경_보의관4,0.024279508356594683
농구장_상경_보의관1,농구장_상경_보의관5,0.03237268074910226
농구장_상경_보의관1,상경_보의관1,0.008093166512227065
농구장_상경_보의관1,상경_보의관2,0.012121249208083842
농구장_상경_보의관1,상경_보의관3,0.019602249250135147
농구장_상경_보의관1,상경_보의관4,0.02788314572433969
농구장_상경_보의관1,상경_보의관5,0.03642237764037947
농구장_상경_보의관1,상경_보의관6,0.045073356874298975
농구장_상경_보의관1,상경_보의관_삼거리,0.0537844490710998
농구장_상경_보의관1,보의관_조형_흡연구역1,0.12093515105256568
농구장_상경_보의관1,보의관_조형_흡연구역1_1,0.14110306566431713
농구장_상경_보의관1,보의관_조형_흡연구역1_2,0.1353917316332502
농구장_상경_보의관1,보의관_조형_흡연구역1_3,0.13009128413366108
농구장_상경_보의관1,보의관_조형_흡연구역1_4,0.12525389730917924
농구장_상경_보의관1,보의관_조형1,0.11204967319334296
농구장_상경_보의관1,보의관_조형2,0.10336471623080763
농구장_상경_보의관1,보의관_조형3,0.09493532948525994
농구장_상경_보의관1,보의관_조형4,0.08683597215027893
농구장_상경_보의관1,보의관_조형5,0.07916800183261194
농구장_상경_보의관1,보의관_조형6,0.07206924640112788
농구장_상경_보의관1,보의관_조형7,0.06572440547339892
농구장_상경_보의관1,보의관_조형8,0.06037165093370933
농구장_상경_보의관1,보의관_조형9,0.05629469504015075
농구장_상경_보의관1,인사관_조형학관,0.14717745965114434
농구장_상경_보의관1,멀베리1,0.19333073381688937
농구장_상경_보의관1,멀베리2,0.18389681971106273
농구장_상경_보의관1,멀베리3,0.17467265814085897
농구장_상경_보의관1,멀베리4,0.15627390446067976
농구장_상경_보의관1,인사관_디정관23,0.16569328415863008
농구장_상경_보의관1,멀베리_삼거리,0.2029451510783781
농구장_상경_보의관1,기숙사_오르막길,0.22138401958007997
농구장_상경_보의관1,기숙사_오르막길1,0.22571413483279154
농구장_상경_보의관1,제2엘림생활관,0.2078294493264518
농구장_상경_보의관1,2관_입구,0.21676665781313523
농구장_상경_보의관1,기숙사_오르막길2,0.22127019686948363
농구장_상경_보의관1,기숙사_오르막길3,0.22149336946780673
농구장_상경_보의관1,기숙사_오르막길4,0.2220525215149469
농구장_상경_보의관1,기숙사_오르막길5,0.22294512531678318
농구장_상경_보의관1,기숙사_오르막길6,0.22416719784804512
농구장_상경_보의관1,기숙사_오르막길_멀베리1,0.21644706734898633
농구장_상경_보의관1,기숙사_오르막길_멀베리2,0.21171866008084672
농구장_상경_보의관1,기숙사_오르막길_멀베리3,0.20721307437699313
농구장_상경_보의관2,공학1관_앞_0,0.06703232977240899
농구장_상경_보의관2,공학1관_앞,0.060097782028778815
농구장_상경_보의관2,공학1관_앞_1,0.04144990011131091
농구장_상경_보의관2,공학1관_앞_2,0.04550792215678924
농구장_상경_보의관2,공학1관_앞_3,0.05004202993644823
농구장_상경_보의관2,공학1관_앞_4,0.054934466112914644
농구장_상경_보의관2,본관_상경 삼거리,0.038020711146898624
농구장_상경_보의관2,본관_상경_삼거리2,0.03237268663213185
농구장_상경_보의관2,농구장_상경11,0.033259687008466675
농구장_상경_보의관2,농구장_상경12,0.03519540472114912
농구장_상경_보의관2,농구장_상경_보의관1,0.00809316798099633
농구장_상경_보의관2,농구장_상경_보의관3,0.008093169451356463
농구장_상경_보의관2,농구장_상경_보의관4,0.016186340375382212
농구장_상경_보의관2,농구장_상경_보의관5,0.024279512769793784
농구장_상경_보의관2,상경_보의관1,0.01618633449323647
농구장_상경_보의관2,상경_보의관2,0.01862522235942372
농구장_상경_보의관2,상경_보의관3,0.024242495705065904
농구장_상경_보의관2,상경_보의관4,0.031375093402193854
농구장_상경_보의관2,상경_보의관5,0.03920449671934003
농구장_상경_보의관2,상경_보의관6,0.04738656793733893
농구장_상경_보의관2,상경_보의관_삼거리,0.05576828448369843
농구장_상경_보의관2,보의관_조형_흡연구역1,0.12829040735448657
농구장_상경_보의관2,보의관_조형_흡연구역1_1,0.14746944513663304
농구장_상경_보의관2,보의관_조형_흡연구역1_2,0.14201081630497087
농구장_상경_보의관2,보의관_조형_흡연구역1_3,0.13696306825920052
농구장_상경_보의관2,보의관_조형_흡연구역1_4,0.1323732133763967
농구장_상경_보의관2,보의관_조형1,0.11927560078162476
농구장_상경_보의관2,보의관_조형2,0.11042746953632361
농구장_상경_보의관2,보의관_조형3,0.10178948867983387
농구장_상경_보의관2,보의관_조형4,0.0934199711147703
농구장_상경_보의관2,보의관_조형5,0.08539788725313142
농구장_상경_보의관2,보의관_조형6,0.0778307430718096
농구장_상경_보의관2,보의관_조형7,0.07086442965011076
농구장_상경_보의관2,보의관_조형8,0.06469333615650345
농구장_상경_보의관2,보의관_조형9,0.05956513875942867
농구장_상경_보의관2,인사관_조형학관,0.15329506826886094
농구장_상경_보의관2,멀베리1,0.20034145172041287
농구장_상경_보의관2,멀베리2,0.19077890976092965
농구장_상경_보의관2,멀베리3,0.18140484294975492
농구장_상경_보의관2,멀베리4,0.16263001992663345
농구장_상경_보의관2,인사관_디정관23,0.17225002571028453
농구장_상경_보의관2,멀베리_삼거리,0.21006673101433307
농구장_상경_보의관2,기숙사_오르막길,0.22893506046328438
농구장_상경_보의관2,기숙사_오르막길1,0.23372743346093824
농구장_상경_보의관2,제2엘림생활관,0.21582694151171214
농구장_상경_보의관2,2관_입구,0.22477255066889346
농구장_상경_보의관2,기숙사_오르막길2,0.22892739840520585
농구장_상경_보의관2,기숙사_오르막길3,0.2292453761810298
농구장_상경_보의관2,기숙사_오르막길4,0.22988764274689608
농구장_상경_보의관2,기숙사_오르막길5,0.23085149166713048
농구장_상경_보의관2,기숙사_오르막길6,0.2321329174213777
농구장_상경_보의관2,기숙사_오르막길_멀베리1,0.22390833041532757
농구장_상경_보의관2,기숙사_오르막길_멀베리2,0.21907904572943832
농구장_상경_보의관2,기숙사_오르막길_멀베리3,0.21446054493312594
농구장_상경_보의관3,공학1관_앞_0,0.0618205315212898
농구장_상경_보의관3,공학1관_앞,0.056003548534193016
농구장_상경_보의관3,공학1관_앞_1,0.035264482274804804
농구장_상경_보의관3,공학1관_앞_2,0.039953117069212916
농구장_상경_보의관3,공학1관_앞_3,0.04504749125004917
농구장_상경_보의관3,공학1관_앞_4,0.0504247798991581
농구장_상경_보의관3,본관_상경 삼거리,0.031165251529795195
농구장_상경_보의관3,본관_상경_삼거리2,0.02427951717981336
농구장_상경_보의관3,농구장_상경11,0.02534646922016992
농구장_상경_보의관3,농구장_상경12,0.027743212926864644
농구장_상경_보의관3,농구장_상경_보의관1,0.016186337433602673
농구장_상경_보의관3,농구장_상경_보의관2,0.008093169451356463
농구장_상경_보의관3,농구장_상경_보의관4,0.008093170922775872
농구장_상경_보의관3,농구장_상경_보의관5,0.01618634331627839
농구장_상경_보의관3,상경_보의관1,0.0242795039448091
농구장_상경_보의관3,상경_보의관2,0.026035971326535078
농구장_상경_보의관3,상경_보의관3,0.030366882484467436
농구장_상경_보의관3,상경_보의관4,0.03636373949311033
농구장_상경_보의관3,상경_보의관5,0.04334044056706388
농구장_상경_보의관3,상경_보의관6,0.050895621218771364
농구장_상경_보의관3,상경_보의관_삼거리,0.05880845284513898
농구장_상경_보의관3,보의관_조형_흡연구역1,0.13572967533690103
농구장_상경_보의관3,보의관_조형_흡연구역1_1,0.15399804240479423
농구장_상경_보의관3,보의관_조형_흡연구역1_2,0.1487757398009349
농구장_상경_보의관3,보의관_조형_흡연구역1_3,0.14396186968988822
농구장_상경_보의관3,보의관_조형_흡연구역1_4,0.13959869122292448
농구장_상경_보의관3,보의관_조형1,0.12660650409384677
농구장_상경_보의관3,보의관_조형2,0.11762306628231188
농구장_상경_보의관3,보의관_조형3,0.10881397623218715
농구장_상경_보의관3,보의관_조형4,0.1002252169472033
농구장_상경_보의관3,보의관_조형5,0.09191857219822419
농구장_상경_보의관3,보의관_조형6,0.08397780040435673
농구장_상경_보의관3,보의관_조형7,0.07651689602177361
농구장_상경_보의관3,보의관_조형8,0.06969015203790976
농구장_상경_보의관3,보의관_조형9,0.06370178044223686
농구장_상경_보의관3,인사관_조형학관,0.1595886864528011
농구장_상경_보의관3,멀베리1,0.20743099972403534
농구장_상경_보의관3,멀베리2,0.19775272997372814
농구장_상경_보의관3,멀베리3,0.188244240935914
농구장_상경_보의관3,멀베리4,0.16913459474109072
농구장_상경_보의관3,인사관_디정관23,0.17893260161009936
농구장_상경_보의관3,멀베리_삼거리,0.21725636096156414
농구장_상경_보의관3,기숙사_오르막길,0.23652196052765156
농구장_상경_보의관3,기숙사_오르막길1,0.24174605390128157
농구장_상경_보의관3,제2엘림생활관,0.22383131200595807
농구장_상경_보의관3,2관_입구,0.23278447979846192
농구장_상경_보의관3,기숙사_오르막길2,0.23661362114690818
농구장_상경_보의관3,기숙사_오르막길3,0.23702019043299805
농구장_상경_보의관3,기숙사_오르막길4,0.2377400529802919
농구장_상경_보의관3,기숙사_오르막길5,0.23877037540495158
농구장_상경_보의관3,기숙사_오르막길6,0.24010716130352597
농구장_상경_보의관3,기숙사_오르막길_멀베리1,0.23141206953210028
농구장_상경_보의관3,기숙사_오르막길_멀베리2,0.22648943346298397
농구장_상경_보의관3,기숙사_오르막길_멀베리3,0.22176652210683567
농구장_상경_보의관4,공학1관_앞_0,0.057281955886257584
농구장_상경_보의관4,공학1관_앞,0.0528398619355878
농구장_상경_보의관4,공학1관_앞_1,0.030001205312872977
농구장_상경_보의관4,공학1관_앞_2,0.03539111988686117
농구장_상경_보의관4,공학1관_앞_3,0.04105298398584215
농구장_상경_보의관4,공학1관_앞_4,0.046888385626074336
농구장_상경_보의관4,본관_상경 삼거리,0.025059336576882325
농구장_상경_보의관4,본관_상경_삼거리2,0.0161863462562912
농구장_상경_보의관4,농구장_상경11,0.017597700266330316
농구장_상경_보의관4,농구장_상경12,0.02077628789582312
농구장_상경_보의관4,농구장_상경_보의관1,0.024279508356594683
농구장_상경_보의관4,농구장_상경_보의관2,0.016186340375382212
농구장_상경_보의관4,농구장_상경_보의관3,0.008093170922775872
농구장_상경_보의관4,농구장_상경_보의관5,0.008093172393312564
농구장_상경_보의관4,상경_보의관1,0.03237267486872341
